quantity_tons,status,item_type,thickness,width,material_ref,product_ref,selling_price
20.73559851,1,1,8.6,790.0,5186,640405,693.0
28.81008949,1,1,10.0,1250.0,87,640665,418.0
27.07549628,1,1,6.0,1000.0,87,640665,421.0
28.70779674,1,1,7.2,1280.0,5188,640405,653.0
20.07612222,1,1,10.0,1250.0,87,640665,420.0
107.3350017,1,1,10.0,1500.0,87,640665,420.0
25.17265495,1,1,4.7,1480.0,5180,640405,678.0
122.4814802,1,1,15.0,1500.0,87,640665,413.0
22.27529279,1,1,6.0,975.0,5165,640405,645.0
22.23370212,1,1,15.0,1000.0,87,640665,412.0
128.6749936,1,1,15.0,2000.0,87,640665,414.0
28.43722374,1,1,7.4,1605.0,5175,640405,672.0
30.37185967,1,1,8.0,1250.0,87,640665,418.0
21.13121164,1,1,7.0,985.0,5167,640405,650.0
51.15231978,1,1,8.0,1500.0,87,640665,416.0
24.30514755,1,1,7.4,1605.0,5175,640405,665.0
19.89863115,1,1,8.0,1000.0,87,640665,418.0
27.24198799,1,1,5.2,1635.0,5181,640405,666.0
26.19289092,1,1,5.0,1595.0,86,640665,416.0
24.48855917,1,1,5.4,1060.0,5183,640405,669.0
28.61540378,1,1,3.0,1580.0,793,640665,434.0
25.82854785,1,1,5.4,1420.0,5182,640405,661.0
32.59941064,1,1,9.0,1695.0,78,640665,415.0
27.30952439,1,1,5.7,950.0,5184,640405,672.0
30.79970164,1,1,9.0,1864.0,78,640665,412.0
26.73286012,1,1,4.8,1745.0,5170,640405,662.0
27.78171947,1,1,4.0,1895.0,793,640665,436.0
23.02338603,1,1,6.0,1170.0,5173,640405,644.0
26.93191994,1,1,7.0,1864.0,87,640665,415.0
31.14870998,1,1,9.0,1695.0,78,640665,412.0
26.27370481,1,1,5.0,1675.0,5174,640405,651.0
30.62450792,0,1,1.5,1500.0,235,628377,565.0
20.19036899,1,1,6.0,1950.0,5172,640405,652.0
76.90173432,1,1,9.0,1864.0,78,640665,418.0
26.52240395,0,1,2.0,1500.0,235,628377,562.0
22.46119852,1,1,5.0,1675.0,5174,640405,647.0
26.63023046,1,1,4.0,1895.0,793,640665,438.0
26.10972567,0,1,4.0,1500.0,1038,640665,512.0
20.23298162,1,1,6.0,1950.0,5172,640405,654.0
28.71798992,1,1,7.0,1864.0,87,640665,420.0
30.63521568,0,1,5.0,1500.0,1038,640665,513.0
17.97832757,1,1,5.7,950.0,5185,640405,667.0
32.43378968,0,1,6.0,1500.0,1038,640665,504.0
42.06356958,1,1,4.75,1184.0,5179,640405,655.0
31.71869024,0,1,8.0,1500.0,1038,640665,515.0
67.45706254,1,1,4.75,1980.0,5178,640405,664.0
26.4836357,0,1,15.0,1250.0,1038,640665,524.0
42.01054719,1,1,5.0,865.0,5169,640405,654.0
25.66268294,0,1,10.0,1250.0,1038,640665,520.0
79.49981771,1,1,5.0,1730.0,5168,640405,644.0
32.53716799,0,1,15.0,1200.0,1038,640665,522.0
32.15561414,0,1,20.0,1110.0,1038,640665,536.0
26.12018183,0,1,12.0,1250.0,1038,640665,517.0
34.85715302,0,1,12.0,1050.0,1038,640665,499.0
33.25879007,0,1,15.0,1050.0,1038,640665,511.0
30.16472746,0,1,5.0,1500.0,1038,640665,534.0
25.6278731,0,1,10.0,1500.0,1038,640665,561.0
25.0487538,0,1,3.0,1500.0,1038,640665,478.0
59.25392206,0,1,4.0,1500.0,753,1670798778,510.0
26.3138976,1,1,6.0,1250.0,2539,1670798778,508.0
51.74039587,0,1,6.0,1000.0,753,1670798778,509.0
30.97557127,1,1,10.0,1500.0,2539,1670798778,517.0
33.87626685,1,1,12.0,1500.0,2539,1670798778,527.0
100.3898804,1,1,3.0,1250.0,4762,1668701718,719.0
208.6315527,1,1,2.0,1500.0,4758,1668701718,702.0
107.7320076,1,1,2.0,1250.0,4758,1668701718,704.0
107.3955944,0,1,0.25,1040.0,4546,164141591,666.0
102.5245725,0,1,0.33,1060.0,4546,164141591,644.0
202.1687107,1,1,3.9,1163.0,4693,164141591,630.0
27.23786125,0,1,1.25,1040.0,1321,1332077137,609.0
84.46828032,0,1,1.25,1550.0,1321,1332077137,612.0
1406.259868,0,1,1.5,1500.0,414,1668701718,701.0
49.86151608,0,1,3.0,1115.0,1335,1693867550,602.0
101.9969238,1,1,2.0,1500.0,414,1668701718,704.0
26.20529854,0,1,1.5,955.0,1376,164141591,608.0
709.2485496,0,1,2.5,1500.0,414,1668701718,697.0
38.90560423,0,1,1.0,1019.0,4392,164141591,682.0
56.67923634,0,1,0.82,979.0,4391,164141591,687.0
51.77540149,0,1,1.0,1019.0,4392,164141591,680.0
28.87334417,1,1,0.45,1250.0,3256,611993,1061.0
102.4264232,0,1,0.82,979.0,4391,164141591,687.0
109.0158495,1,1,0.45,1250.0,3284,611993,782.0
51.15984982,1,1,0.58,1250.0,3264,611993,750.0
101.7706156,1,1,0.35,1250.0,3265,611993,815.0
25.40841801,1,1,9.99,1500.0,4770,640665,588.0
34.06214735,1,1,3.0,1500.0,4773,640665,589.0
38.76672335,1,1,4.0,1000.0,4567,640665,524.0
35.06273801,1,1,4.0,1500.0,4567,640665,526.0
101.2402372,0,1,0.5,1250.0,4650,611993,782.0
108.2307259,0,1,0.55,1250.0,4650,611993,768.0
183.4697242,1,1,1.5,1200.0,1999,640665,455.54
509.4689022,1,1,4.0,1295.0,2013,640665,503.54
80.08558465,1,1,3.5,1235.0,2012,640665,502.54
108.2093003,1,1,2.0,1300.0,1992,640665,474.54
155.7377433,1,1,1.5,1025.0,1999,640665,464.54
30.55778606,1,1,0.74,1240.0,54,611993,962.0
31.96429863,1,1,0.62,1000.0,209,611993,1007.0
34.65869469,1,1,0.74,1240.0,215,611993,955.0
33.59267403,1,1,0.62,1240.0,123,611993,986.0
25.14685996,1,1,0.74,1240.0,122,611993,962.0
31.29362579,1,1,0.62,1240.0,1061,611993,979.0
29.62301014,1,1,0.74,1240.0,201,611993,962.0
34.22349716,1,1,0.62,1000.0,210,611993,1007.0
32.7319461,1,1,0.74,1240.0,181,611993,953.0
27.46926945,1,1,0.74,1240.0,171,611993,962.0
33.8064397,1,1,0.62,1000.0,202,611993,1004.0
34.11502308,1,1,0.62,1000.0,222,611993,1004.0
304.2714903,1,1,0.82,1003.0,4394,164141591,685.0
30.16261979,1,1,0.62,1000.0,3273,611993,1009.0
28.06617415,1,1,0.74,1240.0,169,611993,959.0
27.74102952,1,1,0.62,1000.0,177,611993,1004.0
30.2314146,1,1,0.74,1240.0,223,611993,962.0
26.30943583,1,1,0.74,1240.0,1580,611993,953.0
27.26293734,1,1,0.62,1000.0,3273,611993,998.0
34.39465301,1,1,0.62,1000.0,244,611993,1001.0
31.61968839,1,1,0.74,1240.0,181,611993,956.0
34.65739594,1,1,0.62,1000.0,177,611993,1002.0
27.42832102,1,1,0.74,1240.0,1608,611993,963.0
32.78897503,1,1,0.74,1240.0,181,611993,959.0
29.23215954,1,1,0.62,1000.0,3273,611993,999.0
28.16385159,1,1,0.62,1000.0,177,611993,1004.0
26.51052582,1,1,0.62,1000.0,3273,611993,1003.0
49.18323582,1,1,0.63,1040.0,1614,611993,904.0
29.42864757,1,1,0.74,1240.0,181,611993,964.0
28.43469315,1,1,0.62,1000.0,177,611993,1008.0
52.43140759,0,1,0.7,1500.0,5063,1668701718,722.0
54.12237549,0,1,1.5,1500.0,5063,1668701718,671.0
53.63340361,0,1,2.0,1500.0,5063,1668701718,640.0
57.10349997,0,1,2.5,1500.0,5063,1668701718,641.0
109.290124,0,1,2.3,1220.0,996,1668701718,693.0
40.7125113,0,1,1.8,1300.0,2867,1668701698,818.0
30.14988089,0,1,0.55,1250.0,3362,611993,1038.0
32.35117489,0,1,0.55,1250.0,3362,611993,1238.0
31.43411095,0,1,0.55,1250.0,3362,611993,1244.0
34.0037645,0,1,0.82,1250.0,3362,611993,1082.0
31.26225893,0,1,0.88,1250.0,3362,611993,1051.0
52.08263253,0,1,0.82,1250.0,3362,611993,1084.0
45.89123504,0,1,0.88,1250.0,3362,611993,1060.0
84.19912817,1,1,12.0,825.0,4800,640665,557.0
355.1528906,0,1,3.0,1144.0,5138,1670798778,529.0
56.31219774,1,1,3.59,1451.0,5142,640665,497.0
76.96049151,0,1,6.23,1384.0,5150,640665,514.0
31.98425432,1,1,1.25,1105.0,1291,628377,584.0
20.39091757,1,1,0.3,1000.0,4346,164141591,803.0
102.1596218,1,1,1.0,1265.0,1495,1668701718,702.0
258.175533,1,1,1.0,1465.0,1495,1668701718,703.0
102.8308095,1,1,1.0,1275.0,1495,1668701718,704.0
35.28843363,1,1,1.2,1375.0,1903,1668701698,696.0
21.6922246,1,1,4.0,1250.0,4665,1665572374,677.0
24.31700383,0,1,3.0,1500.0,3457,1665572374,715.0
25.32026692,1,1,2.0,1250.0,3458,1665572374,731.0
30.69376354,1,1,14.0,1250.0,458,640665,501.0
32.73956408,1,1,0.8,1283.0,5046,611993,901.0
31.50828849,0,1,1.16,1270.0,1968,1668701718,705.0
124.9024357,1,1,0.95,1310.0,5046,611993,843.0
25.60963676,0,1,1.16,1280.0,1968,1668701718,700.0
23.23605426,1,1,0.3,990.0,422,611993,1258.0
106.0211568,0,1,15.0,1500.0,1038,640665,637.0
26.00088023,1,1,0.74,1240.0,1580,611993,954.0
32.28566882,1,1,0.74,1240.0,170,611993,964.0
27.19876388,1,1,0.74,1240.0,170,611993,958.0
26.25986117,1,1,0.74,1240.0,108,611993,959.0
600.4792606,0,1,15.0,1500.0,4618,640665,522.0
32.87531087,1,1,3.0,1500.0,5076,640665,473.0
26.99415427,1,1,0.74,1240.0,130,611993,963.0
27.02472662,1,1,0.74,1240.0,1602,611993,958.0
103.6724071,0,1,0.3,1060.0,4546,164141591,652.0
32.07000046,1,1,0.62,1240.0,56,611993,984.0
27.14855541,1,1,0.62,1240.0,745,611993,983.0
28.53252504,0,1,2.0,1250.0,2670,1668701718,597.0
29.80609013,1,1,0.62,1240.0,784,611993,987.0
1506.945484,0,1,3.5,1270.0,4881,164141591,683.0
30.12983879,1,1,0.62,1240.0,182,611993,978.0
1506.678986,0,1,2.8,1210.0,4881,164141591,699.0
31.83818747,1,1,0.62,1240.0,227,611993,983.0
1500.837172,0,1,3.5,1270.0,4884,1668701718,744.0
33.89123354,1,1,0.62,1240.0,504,611993,986.0
1509.03296,0,1,3.5,1270.0,4884,1668701718,770.0
31.3009406,1,1,0.62,1240.0,503,611993,980.0
1506.678823,0,1,2.8,1210.0,4884,1668701718,755.0
29.46002765,1,1,0.62,1240.0,1579,611993,980.0
1501.353187,0,1,2.8,1210.0,4885,1668701718,770.0
25.88565126,1,1,0.62,1240.0,1596,611993,979.0
28.96670301,1,1,0.62,1240.0,214,611993,981.0
28.52941237,1,1,0.62,1240.0,925,611993,982.0
30.88804601,1,1,0.62,1000.0,110,611993,1004.0
103.7592262,1,1,1.0,1200.0,1514,1668701718,711.0
26.67055836,1,1,0.62,1000.0,124,611993,1003.0
32.96201755,1,1,0.62,1000.0,187,611993,1009.0
25.85914921,1,1,0.62,1000.0,221,611993,1003.0
34.93228425,1,1,0.62,1000.0,1586,611993,1002.0
26.78885125,1,1,0.62,1240.0,1587,611993,987.0
28.07900805,1,1,0.74,1240.0,109,611993,954.0
27.08399769,1,1,1.25,1085.0,1368,164141591,597.0
33.54981269,1,1,0.74,1240.0,1576,611993,962.0
83.82202894,1,1,4.8,1750.0,4303,640665,569.0
34.90319872,1,1,0.74,1240.0,126,611993,955.0
27.83607641,1,1,0.74,1240.0,175,611993,958.0
26.16202972,1,1,0.74,1240.0,1588,611993,963.0
26.53597871,1,1,0.74,1240.0,208,611993,961.0
32.10611997,1,1,0.74,1240.0,1624,611993,964.0
31.8214155,1,1,0.74,1240.0,212,611993,958.0
28.62810252,1,1,0.74,1240.0,540,611993,956.0
31.2919696,1,1,0.74,1240.0,2423,611993,955.0
29.69876456,1,1,0.74,1240.0,507,611993,960.0
31.96298954,1,1,0.62,1240.0,217,611993,982.0
28.89576625,1,1,0.74,1240.0,248,611993,954.0
26.84689812,1,1,0.62,1240.0,199,611993,983.0
26.10890084,1,1,0.74,1240.0,55,611993,960.0
34.53312909,1,1,0.62,1240.0,207,611993,981.0
34.9579589,1,1,0.74,1240.0,213,611993,955.0
32.94859691,1,1,0.62,1240.0,107,611993,985.0
28.66535567,1,1,0.74,1240.0,1294,611993,963.0
26.7100178,0,1,4.0,1500.0,1038,640665,566.0
26.62789444,1,1,0.62,1240.0,129,611993,981.0
309.5153666,0,1,1.0,1250.0,2446,628377,552.0
53.77762251,0,1,0.95,1250.0,4865,164141591,661.0
28.12007432,0,1,5.0,1500.0,1038,640665,562.0
27.19603847,1,1,0.62,1240.0,252,611993,985.0
204.9227922,1,0,1.0,1250.0,2204,628377,426.39
56.39087258,0,1,2.5,1250.0,4865,164141591,627.0
32.6347007,0,1,6.0,1500.0,1038,640665,569.0
31.7444188,1,1,0.74,1240.0,218,611993,957.0
513.4359219,1,0,1.0,1250.0,2204,628377,540.5
59.11625968,0,1,1.6,1250.0,4865,164141591,638.0
33.68297213,0,1,8.0,1500.0,1038,640665,573.0
34.09978894,1,1,0.74,1240.0,173,611993,956.0
24.97666133,1,1,1.0,905.0,1271,628377,564.0
56.1429073,0,1,1.48,1250.0,4865,164141591,643.0
34.38454323,0,1,15.0,1250.0,1038,640665,593.0
33.0440142,1,1,0.74,1240.0,200,611993,954.0
31.3762225,1,1,1.0,1515.0,1270,628377,558.0
50.71766506,0,1,1.2,1250.0,4865,164141591,658.0
34.08237691,0,1,10.0,1250.0,1038,640665,576.0
25.28555093,1,1,0.74,1240.0,253,611993,956.0
34.49121935,0,1,15.0,1200.0,1038,640665,596.0
32.27239641,0,1,20.0,1110.0,1038,640665,605.0
30.43502165,1,1,0.74,1240.0,1624,611993,955.0
27.9741027,0,1,12.0,1250.0,1038,640665,595.0
69.24144092,0,1,3.2,940.0,4769,640665,531.0
32.71794314,0,1,12.0,1050.0,1038,640665,571.0
26.78634143,1,1,0.74,1240.0,1624,611993,955.0
31.28628055,0,1,15.0,1050.0,1038,640665,581.0
26.11797152,0,1,5.0,1500.0,1038,640665,585.0
25.58038833,1,1,0.74,1240.0,540,611993,953.0
34.55595696,0,1,10.0,1500.0,1038,640665,618.0
303.3080911,1,1,0.68,1048.0,707,164141591,641.0
31.27910201,0,1,3.0,1500.0,1038,640665,537.0
28.75687144,1,1,0.74,1240.0,216,611993,964.0
58.98830117,0,1,4.0,1500.0,753,1670798778,532.0
801.9640444,1,0,3.0,1500.0,2951,1670798778,466.0
27.13957878,1,1,0.74,1240.0,3297,611993,961.0
150.96997,1,0,2.8,1220.0,4321,1670798778,467.0
26.94145641,1,1,0.62,1000.0,172,611993,1007.0
48.63960632,1,1,1.5,1210.0,3424,628377,525.0
31.73764601,1,1,0.62,1000.0,224,611993,1006.0
62.54803978,1,1,1.5,1450.0,2529,628377,533.0
42.57359539,0,1,0.88,1250.0,4519,164141591,602.0
31.69331625,1,1,0.62,1240.0,225,611993,978.0
44.31198221,0,1,1.15,1250.0,4519,164141591,583.0
83.89239365,0,1,1.95,1250.0,4519,164141591,572.0
32.57359901,1,1,0.74,1240.0,226,611993,953.0
26.60451617,0,1,2.9,1500.0,4519,164141591,549.0
32.87309361,0,1,2.9,1250.0,4519,164141591,556.0
29.72467316,1,1,0.74,1240.0,108,611993,956.0
24.28163953,0,1,4.0,1250.0,4519,164141591,540.0
39.75424863,0,1,1.45,1500.0,4519,164141591,571.0
27.45754839,1,1,0.74,1240.0,130,611993,963.0
85.89269181,0,1,1.95,1500.0,4519,164141591,561.0
32.52724248,0,1,1.45,1250.0,4519,164141591,573.0
26.49942656,1,1,0.62,1240.0,921,611993,980.0
28.0894499,1,1,0.62,1240.0,924,611993,989.0
31.50113918,1,1,0.62,1240.0,927,611993,980.0
56.42317883,0,1,6.0,1000.0,753,1670798778,536.0
26.32561984,1,1,0.74,1240.0,255,611993,956.0
32.8441038,0,1,1.5,1500.0,235,628377,588.0
33.86895055,1,1,0.74,1240.0,130,611993,953.0
29.42701729,0,1,2.0,1500.0,235,628377,586.0
27.6176798,1,1,0.74,1240.0,179,611993,964.0
303.1266863,0,1,0.6,1250.0,1507,1668701718,768.0
30.0997405,1,1,0.74,1240.0,1597,611993,961.0
208.224924,0,1,0.75,1100.0,1507,1668701718,746.0
26.84466198,1,1,0.74,1240.0,108,611993,958.0
508.9096215,1,1,0.6,1250.0,1507,1668701718,763.0
30.16861042,1,1,0.62,1000.0,128,611993,1000.0
1505.976551,1,1,0.75,1100.0,1507,1668701718,746.0
33.15056006,1,1,0.74,1240.0,254,611993,953.0
31.31746088,1,1,0.74,1240.0,103,611993,954.0
33.40793467,1,1,0.62,1000.0,178,611993,1007.0
26.01172623,1,1,0.62,1000.0,1622,611993,1006.0
28.00800279,1,1,0.74,1240.0,1578,611993,963.0
50.77109257,0,1,2.0,1250.0,4824,164141591,662.0
26.64099128,1,1,0.62,1000.0,1155,611993,1009.0
304.3485151,0,1,3.0,1250.0,4824,164141591,652.0
26.1621819,1,1,0.62,1000.0,3269,611993,998.0
302.9286803,0,1,2.5,1250.0,4824,164141591,647.0
27.99516095,1,1,0.62,1240.0,1623,611993,987.0
101.3474067,0,1,3.5,1250.0,4824,164141591,652.0
31.79853239,1,1,0.74,1240.0,1020,611993,963.0
25.21811559,1,1,0.62,1240.0,102,611993,988.0
32.02328633,1,1,0.62,1240.0,174,611993,981.0
30.36689544,1,1,0.62,1240.0,211,611993,985.0
26.64500232,1,1,0.74,1240.0,1580,611993,964.0
27.08028684,1,1,0.74,1240.0,170,611993,959.0
26.5937575,1,1,0.74,1240.0,255,611993,963.0
28.47132954,1,1,0.74,1240.0,179,611993,954.0
25.64361083,1,1,0.62,1000.0,128,611993,1003.0
27.24702807,1,1,0.62,1240.0,180,611993,984.0
32.22866415,1,1,0.62,1240.0,115,611993,983.0
25.59753161,1,1,0.74,1240.0,1626,611993,958.0
27.46115492,1,1,0.74,1240.0,168,611993,962.0
24.53141941,0,1,2.5,1500.0,2539,1670798778,507.0
27.95760577,1,1,0.74,1240.0,1575,611993,959.0
37.49731783,1,1,0.74,1240.0,54,611993,957.0
29.7130347,1,1,0.74,1000.0,1607,611993,980.0
34.04442433,1,1,0.74,1000.0,219,611993,976.0
34.23578815,1,1,0.62,1240.0,186,611993,988.0
1586.979738,1,0,20.0,1500.0,2332,640665,490.0
30.48059323,1,1,0.62,1000.0,203,611993,1000.0
303.9681061,1,0,3.0,2000.0,2333,640665,458.0
183.9563745,1,0,4.0,2000.0,2334,640665,497.0
25.8412621,1,1,0.62,1000.0,1601,611993,1003.0
332.2535123,0,1,1.8,1043.0,1956,1668701718,749.0
34.75009577,1,1,0.62,1240.0,185,611993,983.0
170.1928428,0,1,2.0,1075.0,1955,1668701718,710.0
169.2496678,0,1,2.0,1425.0,1955,1668701718,713.0
26.09056674,1,1,0.62,1240.0,113,611993,979.0
505.4311814,0,1,1.5,1190.0,1956,1668701718,736.0
333.367439,0,1,1.8,1389.0,1956,1668701718,731.0
31.0123638,1,1,0.74,1240.0,117,611993,962.0
84.03484363,0,1,2.5,1390.0,1827,640665,556.0
32.58019804,0,1,2.5,1470.0,1827,640665,562.0
25.72561319,1,1,0.62,1000.0,3271,611993,1007.0
34.26177817,1,1,0.62,1000.0,228,611993,1000.0
31.9817479,1,1,0.62,1240.0,1625,611993,983.0
26.04013036,1,1,0.74,1240.0,215,611993,964.0
33.86028332,1,1,0.74,1240.0,1624,611993,956.0
27.22402506,1,1,0.74,1240.0,168,611993,960.0
103.792974,0,1,4.0,1500.0,1925,640665,468.0
26.29055151,1,1,0.74,1240.0,200,611993,964.0
26.82397881,1,1,11.99,1500.0,1935,640665,504.0
106.5695278,0,1,5.0,1500.0,1925,640665,467.0
34.28033611,1,1,0.74,1240.0,1577,611993,960.0
204.1758996,0,1,6.0,1500.0,1925,640665,468.0
358.0380898,0,1,8.0,1500.0,1925,640665,472.0
27.3383631,1,1,0.74,1240.0,108,611993,961.0
355.4096537,0,1,10.0,1500.0,1925,640665,473.0
102.3261813,0,1,12.0,1500.0,1925,640665,481.0
26.44023225,1,1,0.74,1240.0,130,611993,964.0
30.96462802,1,1,8.0,1500.0,1948,640665,524.0
34.18220223,1,1,8.0,1500.0,1935,640665,496.0
28.99472949,1,1,0.74,1240.0,54,611993,960.0
28.47950752,1,1,9.99,1500.0,1935,640665,504.0
32.92178778,0,1,2.0,1500.0,1925,640665,501.0
26.07176311,1,1,0.62,1000.0,537,611993,1000.0
33.07849707,0,1,1.5,1500.0,1925,640665,515.0
27.0946447,1,1,4.0,1500.0,1949,640665,523.0
26.83580161,1,1,0.62,1000.0,53,611993,1001.0
29.86059263,0,1,5.0,1500.0,1949,640665,521.0
33.27848356,1,1,0.62,1000.0,183,611993,1003.0
29.56267369,1,1,0.62,1240.0,778,611993,978.0
26.29860033,1,1,3.0,1500.0,1928,640665,504.0
27.45556896,1,1,0.62,1240.0,976,611993,985.0
25.59586196,1,1,4.0,1500.0,1928,640665,497.0
32.07082374,1,1,3.0,1250.0,86,640665,420.0
28.35034347,1,1,8.0,1500.0,1928,640665,503.0
27.06096126,1,1,0.62,1000.0,244,611993,1009.0
31.05355952,0,1,3.0,1500.0,1930,640665,498.0
31.36401171,1,1,10.0,2000.0,97,640665,445.0
26.55906114,1,1,6.0,1500.0,1928,640665,502.0
34.23158029,1,1,0.62,1000.0,209,611993,1002.0
31.80086332,1,1,4.0,1250.0,4318,1670798778,503.0
31.75801009,1,1,12.0,2000.0,97,640665,442.0
32.04586495,1,1,4.0,1000.0,4318,1670798778,505.0
30.11945858,1,1,0.62,1000.0,188,611993,1009.0
30.644405,1,1,3.0,1250.0,4318,1670798778,502.0
28.88993069,1,1,4.0,1500.0,97,640665,437.0
25.47000139,1,1,2.5,1500.0,4318,1670798778,501.0
27.25584725,1,1,0.62,1000.0,534,611993,1007.0
67.77635786,0,1,3.2,1410.0,4769,640665,508.0
81.33543626,1,1,5.0,2000.0,97,640665,439.0
60.57338288,0,1,3.2,940.0,4769,640665,511.0
31.74228507,1,1,0.62,1240.0,245,611993,980.0
27.44993352,1,1,7.0,1250.0,2760,1671863738,574.0
23.02027447,1,1,4.0,1250.0,867,640665,418.0
32.65110758,1,1,0.74,1240.0,1608,611993,981.0
33.01645293,0,1,1.5,1500.0,5063,640665,544.0
55.52377288,1,1,4.0,2000.0,867,640665,415.0
34.76177577,1,1,0.62,1000.0,244,611993,1001.0
26.21324053,1,1,5.0,1250.0,867,640665,412.0
30.36102086,1,1,0.62,1000.0,209,611993,1006.0
52.44968399,1,1,5.0,2000.0,867,640665,416.0
32.54482967,1,1,0.74,1240.0,1594,611993,959.0
27.27064645,1,1,6.0,1000.0,867,640665,411.0
27.73193317,1,1,0.62,1000.0,112,611993,1005.0
25.9544288,1,1,6.0,1250.0,867,640665,416.0
32.29096364,1,1,0.62,1240.0,1603,611993,984.0
52.87111898,1,1,4.0,1500.0,867,640665,414.0
27.4695001,1,1,0.74,1240.0,539,611993,963.0
24.35083223,1,1,10.0,1052.0,1003,640665,457.0
78.5562696,1,1,3.0,1250.0,86,640665,418.0
25.43343752,1,1,0.62,1240.0,2422,611993,980.0
51.58643006,1,1,3.0,1500.0,86,640665,414.0
21.13433074,1,1,3.0,1000.0,86,640665,411.0
24.58026578,1,1,0.62,1240.0,538,611993,983.0
80.51128424,1,1,3.0,2000.0,86,640665,421.0
20.90412386,1,1,0.62,1000.0,3270,611993,1000.0
28.38522978,1,1,4.0,1250.0,86,640665,415.0
28.80592369,1,1,0.62,1000.0,177,611993,1007.0
58.10454327,1,1,5.0,2000.0,87,640665,411.0
26.90762743,1,1,0.62,1000.0,112,611993,1008.0
106.1073921,1,1,10.0,1500.0,97,640665,442.0
24.90048953,1,1,0.62,1000.0,121,611993,1004.0
205.952371,1,1,10.0,2000.0,97,640665,442.0
108.8058542,1,1,0.62,1220.0,1296,611993,818.0
21.0926866,1,1,0.74,1240.0,120,611993,956.0
104.7178654,1,1,0.62,1220.0,1296,611993,811.0
27.13864872,1,1,12.0,1500.0,97,640665,446.0
108.7536012,1,1,0.55,1220.0,315,611993,822.0
26.31153482,1,1,0.74,1240.0,206,611993,953.0
105.9273174,1,1,0.55,1220.0,1584,611993,813.0
57.07678083,1,1,12.0,2000.0,97,640665,442.0
106.3049095,1,1,0.55,1220.0,1018,611993,821.0
22.20400397,1,1,0.62,1240.0,1603,611993,984.0
109.9941437,1,1,0.55,1220.0,1086,611993,816.0
33.36696894,1,1,15.0,1500.0,97,640665,441.0
106.7195796,1,1,0.62,1220.0,1296,611993,812.0
25.78826848,1,1,0.62,1240.0,119,611993,986.0
34.19395116,1,1,4.0,1500.0,97,640665,441.0
22.22090929,1,1,0.62,1240.0,205,611993,982.0
59.0876228,1,1,4.0,2000.0,96,640665,446.0
23.58115928,1,1,0.62,1240.0,205,611993,981.0
83.25849229,1,1,5.0,2000.0,97,640665,447.0
28.14528924,1,1,0.62,1000.0,177,611993,1003.0
54.66340203,1,1,6.0,2000.0,97,640665,439.0
29.51180082,1,1,0.74,1240.0,539,611993,955.0
26.56082191,1,1,8.0,1500.0,97,640665,436.0
27.79863424,1,1,0.62,1240.0,125,611993,987.0
51.77406983,1,1,15.0,1500.0,100,640665,451.0
22.71413226,1,1,0.74,1240.0,1599,611993,956.0
52.46962335,1,1,4.0,1500.0,867,640665,414.0
23.50982959,1,1,0.62,1000.0,1585,611993,998.0
59.6689875,1,1,5.0,1250.0,867,640665,415.0
21.72097353,1,1,0.62,1000.0,1622,611993,1005.0
48.35710657,1,1,5.0,1500.0,867,640665,418.0
22.10181869,1,1,0.74,1240.0,206,611993,959.0
30.38130645,1,1,5.0,2000.0,867,640665,411.0
29.38686588,1,1,0.74,1240.0,127,611993,956.0
25.2547372,1,1,3.0,2015.0,86,640665,414.0
28.5533013,1,1,0.62,1240.0,1623,611993,985.0
47.25211054,0,1,0.7,1115.0,1379,164141591,631.0
29.32321451,1,1,0.74,1240.0,181,611993,954.0
30.76197095,1,1,6.0,1250.0,755,1671863738,596.0
24.77029974,1,1,0.62,1000.0,167,611993,1003.0
32.76183804,1,1,2.0,1500.0,76,640665,561.0
458.2478591,0,1,0.8,1310.0,57,1668701718,799.0
258.1097439,0,1,0.8,1650.0,58,1668701718,797.0
76.07056198,1,1,0.94,1250.0,1697,611993,731.0
26.63211362,1,1,3.0,1250.0,2165,1670798778,481.0
34.70568207,1,1,3.0,1500.0,2166,1670798778,480.0
30.30948916,1,1,2.0,1000.0,2163,1670798778,493.0
80.8026346,1,1,2.0,1250.0,2164,1670798778,485.0
30.93555231,1,1,1.5,1250.0,2160,1670798778,512.0
28.45085965,1,1,1.5,1500.0,2161,1670798778,513.0
101.0156464,1,1,1.8,1250.0,2162,1670798778,509.0
28.27694004,0,1,2.5,1130.0,4643,1668701718,608.0
36.78767248,0,1,0.4,1065.0,3295,611993,843.0
49.6813743,1,1,2.0,1710.0,332,628377,574.0
24.70977173,0,1,0.5,1050.0,4524,164141591,694.4
1251.759356,1,1,0.4,1100.0,4430,1721130331,473.0
1253.562068,1,1,0.7,1100.0,5229,1721130331,468.0
1659.27382,1,1,0.5,1100.0,4407,1721130331,467.0
1256.208024,1,1,0.7,1300.0,4897,1721130331,475.0
1254.848438,1,1,0.8,1300.0,4492,1721130331,471.0
1256.767548,1,1,0.9,1300.0,4429,1721130331,474.0
1259.50902,1,1,0.7,900.0,4182,1721130331,475.0
1253.862894,1,1,0.6,1100.0,5048,1721130331,468.0
25.45482949,1,1,1.0,1250.0,2460,1693867550,612.0
26.66952204,1,1,1.5,1000.0,2460,1693867550,608.0
30.98337051,1,1,0.53,1250.0,807,611993,709.0
41.35020389,1,1,1.5,1250.0,2460,1693867550,598.0
